group_code,site_code,marine_site_name,marine_sort_order,latitude,longitude,marine_common_season,marine_season_code,year,season_sequence,season_name,target_assemblage,method_code,species_code,total,mpa_designation,mpa_region,georegion,bioregion,state_province,island,last_updated
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,85,SP02,2002,1,Spring,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,87,FA02,2002,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,87,FA02,2002,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,10,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,87,FA02,2002,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,89,SP03,2003,1,Spring,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,89,SP03,2003,1,Spring,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,4,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,89,SP03,2003,1,Spring,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,21,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,26,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,34,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,10,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,6,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,9,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,103,FA06,2006,3,Fall,sea_star,IP,PISOCH,19,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,105,SP07,2007,1,Spring,sea_star,IP,PISOCH,11,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,107,FA07,2007,3,Fall,sea_star,IP,HENSPP,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,107,FA07,2007,3,Fall,sea_star,IP,PISOCH,22,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,109,SP08,2008,1,Spring,sea_star,IP,PISOCH,11,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,111,FA08,2008,3,Fall,sea_star,IP,PISOCH,21,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,113,SP09,2009,1,Spring,sea_star,IP,PISOCH,7,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,115,FA09,2009,3,Fall,sea_star,IP,PISOCH,18,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,117,SP10,2010,1,Spring,sea_star,IP,PISOCH,10,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,119,FA10,2010,3,Fall,sea_star,IP,PISOCH,12,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,121,SP11,2011,1,Spring,sea_star,IP,PISOCH,16,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,123,FA11,2011,3,Fall,sea_star,IP,PISOCH,17,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,125,SP12,2012,1,Spring,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,125,SP12,2012,1,Spring,sea_star,IP,PISOCH,7,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,127,FA12,2012,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,127,FA12,2012,3,Fall,sea_star,IP,PISOCH,14,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,129,SP13,2013,1,Spring,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,129,SP13,2013,1,Spring,sea_star,IP,PISOCH,8,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,131,FA13,2013,3,Fall,sea_star,IP,HENSPP,2,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,131,FA13,2013,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,131,FA13,2013,3,Fall,sea_star,IP,PISOCH,12,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,133,SP14,2014,1,Spring,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,133,SP14,2014,1,Spring,sea_star,IP,PISOCH,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,135,FA14,2014,3,Fall,sea_star,IP,HENSPP,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,135,FA14,2014,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,135,FA14,2014,3,Fall,sea_star,IP,PISGIG,2,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,135,FA14,2014,3,Fall,sea_star,IP,PISOCH,7,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,137,SP15,2015,1,Spring,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,137,SP15,2015,1,Spring,sea_star,IP,PISOCH,4,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,139,FA15,2015,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,139,FA15,2015,3,Fall,sea_star,IP,PISOCH,4,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,141,SP16,2016,1,Spring,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,141,SP16,2016,1,Spring,sea_star,IP,PISOCH,6,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,143,FA16,2016,3,Fall,sea_star,IP,HENSPP,5,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,143,FA16,2016,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,143,FA16,2016,3,Fall,sea_star,IP,LEPTAS,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,143,FA16,2016,3,Fall,sea_star,IP,PISOCH,4,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,147,FA17,2017,3,Fall,sea_star,IP,DERIMB,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,147,FA17,2017,3,Fall,sea_star,IP,EVATRO,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,147,FA17,2017,3,Fall,sea_star,IP,HENSPP,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,147,FA17,2017,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,147,FA17,2017,3,Fall,sea_star,IP,LEPTAS,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,147,FA17,2017,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,147,FA17,2017,3,Fall,sea_star,IP,PISBRE,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,147,FA17,2017,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,147,FA17,2017,3,Fall,sea_star,IP,PISOCH,3,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,147,FA17,2017,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,151,FA18,2018,3,Fall,sea_star,IP,DERIMB,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,151,FA18,2018,3,Fall,sea_star,IP,EVATRO,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,151,FA18,2018,3,Fall,sea_star,IP,HENSPP,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,151,FA18,2018,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,151,FA18,2018,3,Fall,sea_star,IP,LEPTAS,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,151,FA18,2018,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,151,FA18,2018,3,Fall,sea_star,IP,PISBRE,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,151,FA18,2018,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,151,FA18,2018,3,Fall,sea_star,IP,PISOCH,6,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,151,FA18,2018,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,65,SP97,1997,1,Spring,sea_star,GSES,PISOCH,3,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,67,FA97,1997,3,Fall,sea_star,GSES,PISOCH,1,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,69,SP98,1998,1,Spring,sea_star,GSES,PISOCH,13,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,71,FA98,1998,3,Fall,sea_star,GSES,PISOCH,7,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,73,SP99,1999,1,Spring,sea_star,GSES,PISOCH,39,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,75,FA99,1999,3,Fall,sea_star,GSES,PISOCH,15,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,77,SP00,2000,1,Spring,sea_star,GSES,PISOCH,60,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,79,FA00,2000,3,Fall,sea_star,GSES,PISOCH,22,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,81,SP01,2001,1,Spring,sea_star,GSES,PISOCH,48,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,83,FA01,2001,3,Fall,sea_star,GSES,PISOCH,14,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,85,SP02,2002,1,Spring,sea_star,GSES,PISOCH,12,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,87,FA02,2002,3,Fall,sea_star,GSES,PISOCH,52,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,89,SP03,2003,1,Spring,sea_star,GSES,PISOCH,24,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,91,FA03,2003,3,Fall,sea_star,GSES,PISOCH,33,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,93,SP04,2004,1,Spring,sea_star,GSES,PISOCH,149,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,95,FA04,2004,3,Fall,sea_star,GSES,PISOCH,11,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,97,SP05,2005,1,Spring,sea_star,GSES,PISOCH,31,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,99,FA05,2005,3,Fall,sea_star,GSES,PISOCH,39,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,101,SP06,2006,1,Spring,sea_star,GSES,PISOCH,107,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,103,FA06,2006,3,Fall,sea_star,GSES,PISOCH,33,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,105,SP07,2007,1,Spring,sea_star,GSES,PISOCH,53,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,107,FA07,2007,3,Fall,sea_star,GSES,PISOCH,38,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,109,SP08,2008,1,Spring,sea_star,GSES,PISOCH,85,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,111,FA08,2008,3,Fall,sea_star,GSES,PISOCH,100,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,113,SP09,2009,1,Spring,sea_star,GSES,PISOCH,104,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,115,FA09,2009,3,Fall,sea_star,GSES,PISOCH,16,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
CSUF,SHCO,Shaws Cove,6680,33.54476929,-117.79941,117,SP10,2010,1,Spring,sea_star,GSES,PISOCH,31,SMR,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
